일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2025-03-17,86.80735778808594,36.21801597501726,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-18,84.9513168334961,35.44363321926372,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-19,85.68579864501953,35.75007583727376,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-20,85.16967010498047,35.53473520043592,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-21,85.57275390625,35.702910985595615,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-24,87.07559967041016,36.329932626171455,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-25,84.35853576660156,35.19631139427643,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-26,84.80640411376953,35.38317231673455,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-27,85.22441101074219,35.55757435888842,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-28,84.74668884277344,35.358257739284,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-31,87.37418365478516,36.45450869658219,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-01,88.40925598144531,36.88636455554972,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-02,89.33484649658203,37.27254209761226,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-03,86.84669494628906,36.23442833752333,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-04,82.79596710205078,34.544371993092064,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-07,83.43293762207031,34.81013066905592,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-08,81.40260314941406,33.96302866942123,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-09,89.17560577392578,37.20610322441079,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-10,90.18081665039062,37.625500203074054,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-11,92.3604507446289,38.53489342107209,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-14,94.28131103515625,39.33632028695977,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-15,93.52490997314453,39.020732456094805,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-16,90.7580795288086,37.86634748474533,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-17,92.77845764160156,38.709295463225956,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-21,91.97229766845703,38.37294707606452,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-22,94.40074157714844,39.38614944186087,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-23,94.51021575927734,39.4318245756079,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-24,95.38604736328125,39.79724156137396,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-25,94.63959503173828,39.4858045685051,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-28,94.76898956298828,39.53979092771826,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-29,95.5851058959961,39.880293336033766,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-04-30,96.78936767578125,41.00575050063888,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-01,96.94862365722656,41.07322083542561,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-02,98.28226470947266,41.6382307487975,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-05,98.85952758789062,41.8827937429993,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-06,98.08321380615234,41.55390091098079,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-07,98.36189270019531,41.671965916190864,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-08,96.96852111816406,41.0816505869406,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-09,96.49462890625,40.88088157405648,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-12,96.52455139160156,40.893558523995814,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
2025-05-13,95.65657806396484,40.5258332400214,165609000000.0,7135000000.0,4.308340730274321,4487000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-4555000000.0,-1880000000.0
